CODSETOR;NOM_MU;NOM_DI
355030805000127;SAO PAULO;ARTUR ALVIM
355030805000106;SAO PAULO;ARTUR ALVIM
355030805000105;SAO PAULO;ARTUR ALVIM
355030805000126;SAO PAULO;ARTUR ALVIM
352220805000108;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030805000128;SAO PAULO;ARTUR ALVIM
355030805000130;SAO PAULO;ARTUR ALVIM
355030824000091;SAO PAULO;CIDADE LIDER
355030824000105;SAO PAULO;CIDADE LIDER
355030824000106;SAO PAULO;CIDADE LIDER
355030824000104;SAO PAULO;CIDADE LIDER
355030824000126;SAO PAULO;CIDADE LIDER
355030824000090;SAO PAULO;CIDADE LIDER
355030824000086;SAO PAULO;CIDADE LIDER
355030891000073;SAO PAULO;VILA MATILDE
355030855000306;SAO PAULO;PARELHEIROS
352220805000066;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030824000064;SAO PAULO;CIDADE LIDER
355030824000087;SAO PAULO;CIDADE LIDER
355030824000088;SAO PAULO;CIDADE LIDER
355030824000089;SAO PAULO;CIDADE LIDER
355030805000110;SAO PAULO;ARTUR ALVIM
355030824000081;SAO PAULO;CIDADE LIDER
355030824000080;SAO PAULO;CIDADE LIDER
355030824000055;SAO PAULO;CIDADE LIDER
355030804000054;SAO PAULO;ARICANDUVA
355030804000031;SAO PAULO;ARICANDUVA
352220805000037;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030804000053;SAO PAULO;ARICANDUVA
355030804000030;SAO PAULO;ARICANDUVA
355030804000029;SAO PAULO;ARICANDUVA
355030804000073;SAO PAULO;ARICANDUVA
355030804000027;SAO PAULO;ARICANDUVA
355030804000013;SAO PAULO;ARICANDUVA
355030804000028;SAO PAULO;ARICANDUVA
355030804000014;SAO PAULO;ARICANDUVA
355030804000032;SAO PAULO;ARICANDUVA
355030804000116;SAO PAULO;ARICANDUVA
352220805000043;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030804000033;SAO PAULO;ARICANDUVA
355030804000074;SAO PAULO;ARICANDUVA
355030804000049;SAO PAULO;ARICANDUVA
355030804000011;SAO PAULO;ARICANDUVA
355030804000010;SAO PAULO;ARICANDUVA
355030804000025;SAO PAULO;ARICANDUVA
355030804000045;SAO PAULO;ARICANDUVA
355030804000012;SAO PAULO;ARICANDUVA
355030804000114;SAO PAULO;ARICANDUVA
355030804000002;SAO PAULO;ARICANDUVA
352220805000038;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030804000015;SAO PAULO;ARICANDUVA
355030804000016;SAO PAULO;ARICANDUVA
355030804000034;SAO PAULO;ARICANDUVA
355030804000035;SAO PAULO;ARICANDUVA
355030804000055;SAO PAULO;ARICANDUVA
355030804000056;SAO PAULO;ARICANDUVA
355030804000075;SAO PAULO;ARICANDUVA
355030804000089;SAO PAULO;ARICANDUVA
355030804000119;SAO PAULO;ARICANDUVA
355030804000091;SAO PAULO;ARICANDUVA
352220805000069;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030804000076;SAO PAULO;ARICANDUVA
355030804000096;SAO PAULO;ARICANDUVA
355030804000092;SAO PAULO;ARICANDUVA
355030804000094;SAO PAULO;ARICANDUVA
355030804000126;SAO PAULO;ARICANDUVA
355030804000106;SAO PAULO;ARICANDUVA
355030804000095;SAO PAULO;ARICANDUVA
355030804000036;SAO PAULO;ARICANDUVA
355030804000018;SAO PAULO;ARICANDUVA
355030804000017;SAO PAULO;ARICANDUVA
352220805000180;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030804000003;SAO PAULO;ARICANDUVA
355030804000121;SAO PAULO;ARICANDUVA
355030804000097;SAO PAULO;ARICANDUVA
355030804000098;SAO PAULO;ARICANDUVA
355030804000122;SAO PAULO;ARICANDUVA
355030804000110;SAO PAULO;ARICANDUVA
355030804000109;SAO PAULO;ARICANDUVA
355030804000120;SAO PAULO;ARICANDUVA
355030804000037;SAO PAULO;ARICANDUVA
355030804000059;SAO PAULO;ARICANDUVA
352220805000190;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030804000061;SAO PAULO;ARICANDUVA
355030804000005;SAO PAULO;ARICANDUVA
355030804000115;SAO PAULO;ARICANDUVA
355030804000042;SAO PAULO;ARICANDUVA
355030804000022;SAO PAULO;ARICANDUVA
355030804000007;SAO PAULO;ARICANDUVA
355030885000102;SAO PAULO;VILA FORMOSA
355030885000115;SAO PAULO;VILA FORMOSA
355030804000060;SAO PAULO;ARICANDUVA
355030804000082;SAO PAULO;ARICANDUVA
352220805000165;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030876000214;SAO PAULO;SAPOPEMBA
355030876000215;SAO PAULO;SAPOPEMBA
355030876000216;SAO PAULO;SAPOPEMBA
355030804000077;SAO PAULO;ARICANDUVA
355030804000057;SAO PAULO;ARICANDUVA
355030876000262;SAO PAULO;SAPOPEMBA
355030876000263;SAO PAULO;SAPOPEMBA
355030876000261;SAO PAULO;SAPOPEMBA
355030876000264;SAO PAULO;SAPOPEMBA
355030876000217;SAO PAULO;SAPOPEMBA
351510305000026;EMBU-GUACU;EMBU-GUACU
355030876000259;SAO PAULO;SAPOPEMBA
355030804000100;SAO PAULO;ARICANDUVA
355030804000099;SAO PAULO;ARICANDUVA
355030804000101;SAO PAULO;ARICANDUVA
355030804000078;SAO PAULO;ARICANDUVA
355030804000079;SAO PAULO;ARICANDUVA
355030804000080;SAO PAULO;ARICANDUVA
355030804000081;SAO PAULO;ARICANDUVA
355030876000257;SAO PAULO;SAPOPEMBA
355030876000376;SAO PAULO;SAPOPEMBA
351510305000002;EMBU-GUACU;EMBU-GUACU
355030885000104;SAO PAULO;VILA FORMOSA
355030804000058;SAO PAULO;ARICANDUVA
355030804000046;SAO PAULO;ARICANDUVA
355030804000124;SAO PAULO;ARICANDUVA
355030804000044;SAO PAULO;ARICANDUVA
355030804000023;SAO PAULO;ARICANDUVA
355030804000008;SAO PAULO;ARICANDUVA
355030804000024;SAO PAULO;ARICANDUVA
355030804000009;SAO PAULO;ARICANDUVA
355030804000043;SAO PAULO;ARICANDUVA
355030855000308;SAO PAULO;PARELHEIROS
351510305000030;EMBU-GUACU;EMBU-GUACU
355030804000006;SAO PAULO;ARICANDUVA
355030885000078;SAO PAULO;VILA FORMOSA
355030804000001;SAO PAULO;ARICANDUVA
355030804000004;SAO PAULO;ARICANDUVA
355030804000019;SAO PAULO;ARICANDUVA
355030804000125;SAO PAULO;ARICANDUVA
355030804000088;SAO PAULO;ARICANDUVA
355030804000090;SAO PAULO;ARICANDUVA
355030804000105;SAO PAULO;ARICANDUVA
355030873000197;SAO PAULO;SAO MATEUS
351510305000012;EMBU-GUACU;EMBU-GUACU
355030876000365;SAO PAULO;SAPOPEMBA
355030804000093;SAO PAULO;ARICANDUVA
355030873000185;SAO PAULO;SAO MATEUS
355030824000155;SAO PAULO;CIDADE LIDER
355030824000082;SAO PAULO;CIDADE LIDER
355030824000056;SAO PAULO;CIDADE LIDER
355030824000163;SAO PAULO;CIDADE LIDER
355030891000027;SAO PAULO;VILA MATILDE
355030891000074;SAO PAULO;VILA MATILDE
355030820000050;SAO PAULO;CARRAO
351510305000054;EMBU-GUACU;EMBU-GUACU
355030820000052;SAO PAULO;CARRAO
355030891000053;SAO PAULO;VILA MATILDE
355030891000076;SAO PAULO;VILA MATILDE
355030891000077;SAO PAULO;VILA MATILDE
355030891000078;SAO PAULO;VILA MATILDE
355030891000062;SAO PAULO;VILA MATILDE
355030891000029;SAO PAULO;VILA MATILDE
355030891000061;SAO PAULO;VILA MATILDE
355030891000011;SAO PAULO;VILA MATILDE
355030891000026;SAO PAULO;VILA MATILDE
351510305000053;EMBU-GUACU;EMBU-GUACU
355030891000056;SAO PAULO;VILA MATILDE
355030891000063;SAO PAULO;VILA MATILDE
355030891000083;SAO PAULO;VILA MATILDE
355030891000052;SAO PAULO;VILA MATILDE
355030891000050;SAO PAULO;VILA MATILDE
355030820000074;SAO PAULO;CARRAO
355030820000053;SAO PAULO;CARRAO
355030820000051;SAO PAULO;CARRAO
355030891000023;SAO PAULO;VILA MATILDE
355030891000055;SAO PAULO;VILA MATILDE
355030855000211;SAO PAULO;PARELHEIROS
355030891000012;SAO PAULO;VILA MATILDE
355030891000136;SAO PAULO;VILA MATILDE
355030891000010;SAO PAULO;VILA MATILDE
355030891000025;SAO PAULO;VILA MATILDE
355030891000031;SAO PAULO;VILA MATILDE
355030891000030;SAO PAULO;VILA MATILDE
355030891000022;SAO PAULO;VILA MATILDE
355030891000049;SAO PAULO;VILA MATILDE
355030891000047;SAO PAULO;VILA MATILDE
355030820000075;SAO PAULO;CARRAO
355030855000204;SAO PAULO;PARELHEIROS
355030891000051;SAO PAULO;VILA MATILDE
355030891000024;SAO PAULO;VILA MATILDE
355030891000054;SAO PAULO;VILA MATILDE
355030891000001;SAO PAULO;VILA MATILDE
355030891000009;SAO PAULO;VILA MATILDE
355030891000008;SAO PAULO;VILA MATILDE
355030891000002;SAO PAULO;VILA MATILDE
355030891000013;SAO PAULO;VILA MATILDE
355030891000032;SAO PAULO;VILA MATILDE
355030824000113;SAO PAULO;CIDADE LIDER
352220805000225;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030824000114;SAO PAULO;CIDADE LIDER
355030891000040;SAO PAULO;VILA MATILDE
355030824000115;SAO PAULO;CIDADE LIDER
355030891000006;SAO PAULO;VILA MATILDE
355030891000021;SAO PAULO;VILA MATILDE
355030891000020;SAO PAULO;VILA MATILDE
355030891000048;SAO PAULO;VILA MATILDE
355030891000046;SAO PAULO;VILA MATILDE
355030891000003;SAO PAULO;VILA MATILDE
355030891000007;SAO PAULO;VILA MATILDE
352220805000142;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030891000014;SAO PAULO;VILA MATILDE
355030891000015;SAO PAULO;VILA MATILDE
355030891000133;SAO PAULO;VILA MATILDE
355030891000132;SAO PAULO;VILA MATILDE
355030891000135;SAO PAULO;VILA MATILDE
355030824000121;SAO PAULO;CIDADE LIDER
355030891000037;SAO PAULO;VILA MATILDE
355030891000042;SAO PAULO;VILA MATILDE
355030891000018;SAO PAULO;VILA MATILDE
355030891000039;SAO PAULO;VILA MATILDE
355030855000174;SAO PAULO;PARELHEIROS
355030891000038;SAO PAULO;VILA MATILDE
355030891000041;SAO PAULO;VILA MATILDE
355030891000044;SAO PAULO;VILA MATILDE
355030891000045;SAO PAULO;VILA MATILDE
355030820000106;SAO PAULO;CARRAO
355030820000105;SAO PAULO;CARRAO
355030891000043;SAO PAULO;VILA MATILDE
355030891000019;SAO PAULO;VILA MATILDE
355030891000005;SAO PAULO;VILA MATILDE
355030891000004;SAO PAULO;VILA MATILDE
352220805000136;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030891000017;SAO PAULO;VILA MATILDE
355030891000140;SAO PAULO;VILA MATILDE
355030891000016;SAO PAULO;VILA MATILDE
355030891000142;SAO PAULO;VILA MATILDE
355030891000141;SAO PAULO;VILA MATILDE
355030824000125;SAO PAULO;CIDADE LIDER
355030824000129;SAO PAULO;CIDADE LIDER
355030891000035;SAO PAULO;VILA MATILDE
355030891000034;SAO PAULO;VILA MATILDE
355030891000067;SAO PAULO;VILA MATILDE
355030855000113;SAO PAULO;PARELHEIROS
352220805000144;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030891000070;SAO PAULO;VILA MATILDE
355030891000069;SAO PAULO;VILA MATILDE
355030891000094;SAO PAULO;VILA MATILDE
355030891000108;SAO PAULO;VILA MATILDE
355030891000093;SAO PAULO;VILA MATILDE
355030891000071;SAO PAULO;VILA MATILDE
355030891000137;SAO PAULO;VILA MATILDE
355030820000076;SAO PAULO;CARRAO
355030820000104;SAO PAULO;CARRAO
355030820000107;SAO PAULO;CARRAO
352220805000219;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030804000067;SAO PAULO;ARICANDUVA
355030891000057;SAO PAULO;VILA MATILDE
355030824000103;SAO PAULO;CIDADE LIDER
355030824000152;SAO PAULO;CIDADE LIDER
355030824000124;SAO PAULO;CIDADE LIDER
355030824000102;SAO PAULO;CIDADE LIDER
355030824000123;SAO PAULO;CIDADE LIDER
355030824000122;SAO PAULO;CIDADE LIDER
355030824000128;SAO PAULO;CIDADE LIDER
355030824000127;SAO PAULO;CIDADE LIDER
352220805000208;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030891000036;SAO PAULO;VILA MATILDE
355030891000072;SAO PAULO;VILA MATILDE
355030824000085;SAO PAULO;CIDADE LIDER
355030891000087;SAO PAULO;VILA MATILDE
355030891000104;SAO PAULO;VILA MATILDE
355030891000144;SAO PAULO;VILA MATILDE
355030891000145;SAO PAULO;VILA MATILDE
355030891000064;SAO PAULO;VILA MATILDE
355030891000089;SAO PAULO;VILA MATILDE
355030857000047;SAO PAULO;PARQUE DO CARMO
352220805000218;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030857000048;SAO PAULO;PARQUE DO CARMO
355030857000049;SAO PAULO;PARQUE DO CARMO
355030857000046;SAO PAULO;PARQUE DO CARMO
355030857000045;SAO PAULO;PARQUE DO CARMO
355030857000066;SAO PAULO;PARQUE DO CARMO
355030857000064;SAO PAULO;PARQUE DO CARMO
355030857000063;SAO PAULO;PARQUE DO CARMO
355030857000062;SAO PAULO;PARQUE DO CARMO
355030857000061;SAO PAULO;PARQUE DO CARMO
355030857000068;SAO PAULO;PARQUE DO CARMO
355030843000233;SAO PAULO;JARDIM ANGELA
355030857000060;SAO PAULO;PARQUE DO CARMO
355030857000069;SAO PAULO;PARQUE DO CARMO
355030873000134;SAO PAULO;SAO MATEUS
355030873000131;SAO PAULO;SAO MATEUS
355030857000096;SAO PAULO;PARQUE DO CARMO
355030824000048;SAO PAULO;CIDADE LIDER
355030824000135;SAO PAULO;CIDADE LIDER
355030824000009;SAO PAULO;CIDADE LIDER
355030824000013;SAO PAULO;CIDADE LIDER
355030824000160;SAO PAULO;CIDADE LIDER
352220805000130;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030824000156;SAO PAULO;CIDADE LIDER
355030824000153;SAO PAULO;CIDADE LIDER
355030805000015;SAO PAULO;ARTUR ALVIM
355030805000073;SAO PAULO;ARTUR ALVIM
355030805000075;SAO PAULO;ARTUR ALVIM
355030805000051;SAO PAULO;ARTUR ALVIM
355030805000006;SAO PAULO;ARTUR ALVIM
355030805000005;SAO PAULO;ARTUR ALVIM
355030805000014;SAO PAULO;ARTUR ALVIM
355030805000147;SAO PAULO;ARTUR ALVIM
352220805000122;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030805000032;SAO PAULO;ARTUR ALVIM
355030805000017;SAO PAULO;ARTUR ALVIM
355030805000030;SAO PAULO;ARTUR ALVIM
355030805000029;SAO PAULO;ARTUR ALVIM
355030805000016;SAO PAULO;ARTUR ALVIM
355030805000076;SAO PAULO;ARTUR ALVIM
355030805000050;SAO PAULO;ARTUR ALVIM
355030805000092;SAO PAULO;ARTUR ALVIM
355030805000074;SAO PAULO;ARTUR ALVIM
355030805000115;SAO PAULO;ARTUR ALVIM
352220805000211;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030805000111;SAO PAULO;ARTUR ALVIM
355030805000113;SAO PAULO;ARTUR ALVIM
355030824000138;SAO PAULO;CIDADE LIDER
355030824000041;SAO PAULO;CIDADE LIDER
355030805000001;SAO PAULO;ARTUR ALVIM
355030805000012;SAO PAULO;ARTUR ALVIM
355030805000002;SAO PAULO;ARTUR ALVIM
355030837000191;SAO PAULO;ITAQUERA
355030805000013;SAO PAULO;ARTUR ALVIM
355030805000004;SAO PAULO;ARTUR ALVIM
352220805000104;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030837000190;SAO PAULO;ITAQUERA
355030805000003;SAO PAULO;ARTUR ALVIM
355030805000033;SAO PAULO;ARTUR ALVIM
355030805000148;SAO PAULO;ARTUR ALVIM
355030805000035;SAO PAULO;ARTUR ALVIM
355030805000018;SAO PAULO;ARTUR ALVIM
355030805000055;SAO PAULO;ARTUR ALVIM
355030805000052;SAO PAULO;ARTUR ALVIM
355030805000054;SAO PAULO;ARTUR ALVIM
355030805000031;SAO PAULO;ARTUR ALVIM
355030843000329;SAO PAULO;JARDIM ANGELA
355030805000053;SAO PAULO;ARTUR ALVIM
355030805000078;SAO PAULO;ARTUR ALVIM
355030805000077;SAO PAULO;ARTUR ALVIM
355030805000141;SAO PAULO;ARTUR ALVIM
355030805000024;SAO PAULO;ARTUR ALVIM
355030805000025;SAO PAULO;ARTUR ALVIM
355030805000019;SAO PAULO;ARTUR ALVIM
355030805000057;SAO PAULO;ARTUR ALVIM
355030805000058;SAO PAULO;ARTUR ALVIM
355030805000036;SAO PAULO;ARTUR ALVIM
353060705000149;MOGI DAS CRUZES;MOGI DAS CRUZES
355030855000110;SAO PAULO;PARELHEIROS
355030843000216;SAO PAULO;JARDIM ANGELA
355030805000037;SAO PAULO;ARTUR ALVIM
355030805000056;SAO PAULO;ARTUR ALVIM
355030805000034;SAO PAULO;ARTUR ALVIM
355030805000079;SAO PAULO;ARTUR ALVIM
355030805000026;SAO PAULO;ARTUR ALVIM
355030805000048;SAO PAULO;ARTUR ALVIM
355030805000045;SAO PAULO;ARTUR ALVIM
355030805000009;SAO PAULO;ARTUR ALVIM
355030805000010;SAO PAULO;ARTUR ALVIM
355030805000068;SAO PAULO;ARTUR ALVIM
352220805000178;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030805000059;SAO PAULO;ARTUR ALVIM
355030891000116;SAO PAULO;VILA MATILDE
355030805000060;SAO PAULO;ARTUR ALVIM
355030805000082;SAO PAULO;ARTUR ALVIM
355030805000150;SAO PAULO;ARTUR ALVIM
355030805000083;SAO PAULO;ARTUR ALVIM
355030805000103;SAO PAULO;ARTUR ALVIM
355030805000099;SAO PAULO;ARTUR ALVIM
355030805000098;SAO PAULO;ARTUR ALVIM
355030824000038;SAO PAULO;CIDADE LIDER
352220805000010;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030805000114;SAO PAULO;ARTUR ALVIM
355030805000116;SAO PAULO;ARTUR ALVIM
355030805000093;SAO PAULO;ARTUR ALVIM
355030805000133;SAO PAULO;ARTUR ALVIM
355030824000036;SAO PAULO;CIDADE LIDER
355030805000136;SAO PAULO;ARTUR ALVIM
355030805000135;SAO PAULO;ARTUR ALVIM
355030805000118;SAO PAULO;ARTUR ALVIM
355030805000095;SAO PAULO;ARTUR ALVIM
355030805000132;SAO PAULO;ARTUR ALVIM
352220805000177;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030805000120;SAO PAULO;ARTUR ALVIM
355030805000096;SAO PAULO;ARTUR ALVIM
355030805000097;SAO PAULO;ARTUR ALVIM
355030805000100;SAO PAULO;ARTUR ALVIM
355030805000102;SAO PAULO;ARTUR ALVIM
355030805000101;SAO PAULO;ARTUR ALVIM
355030824000133;SAO PAULO;CIDADE LIDER
355030805000094;SAO PAULO;ARTUR ALVIM
355030805000081;SAO PAULO;ARTUR ALVIM
355030805000080;SAO PAULO;ARTUR ALVIM
352220805000162;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030805000117;SAO PAULO;ARTUR ALVIM
355030805000119;SAO PAULO;ARTUR ALVIM
355030859000205;SAO PAULO;PENHA
355030805000038;SAO PAULO;ARTUR ALVIM
355030859000152;SAO PAULO;PENHA
355030805000061;SAO PAULO;ARTUR ALVIM
355030805000062;SAO PAULO;ARTUR ALVIM
355030805000144;SAO PAULO;ARTUR ALVIM
355030859000166;SAO PAULO;PENHA
355030859000154;SAO PAULO;PENHA
352220805000175;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030824000145;SAO PAULO;CIDADE LIDER
355030824000094;SAO PAULO;CIDADE LIDER
355030824000107;SAO PAULO;CIDADE LIDER
355030824000116;SAO PAULO;CIDADE LIDER
355030824000150;SAO PAULO;CIDADE LIDER
355030824000118;SAO PAULO;CIDADE LIDER
355030824000149;SAO PAULO;CIDADE LIDER
355030824000151;SAO PAULO;CIDADE LIDER
355030824000096;SAO PAULO;CIDADE LIDER
355030824000067;SAO PAULO;CIDADE LIDER
352220805000039;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030824000146;SAO PAULO;CIDADE LIDER
355030805000112;SAO PAULO;ARTUR ALVIM
355030824000095;SAO PAULO;CIDADE LIDER
355030805000027;SAO PAULO;ARTUR ALVIM
355030805000028;SAO PAULO;ARTUR ALVIM
355030805000049;SAO PAULO;ARTUR ALVIM
355030824000117;SAO PAULO;CIDADE LIDER
355030837000188;SAO PAULO;ITAQUERA
355030837000193;SAO PAULO;ITAQUERA
355030837000192;SAO PAULO;ITAQUERA
352220805000040;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030837000227;SAO PAULO;ITAQUERA
355030837000228;SAO PAULO;ITAQUERA
355030805000140;SAO PAULO;ARTUR ALVIM
355030837000263;SAO PAULO;ITAQUERA
355030837000143;SAO PAULO;ITAQUERA
355030837000142;SAO PAULO;ITAQUERA
355030837000194;SAO PAULO;ITAQUERA
355030818000113;SAO PAULO;CANGAIBA
355030818000164;SAO PAULO;CANGAIBA
355030828000125;SAO PAULO;ERMELINO MATARAZZO
351510310000017;EMBU-GUACU;CIPO-GUACU
355030828000136;SAO PAULO;ERMELINO MATARAZZO
355030818000129;SAO PAULO;CANGAIBA
355030818000196;SAO PAULO;CANGAIBA
355030828000140;SAO PAULO;ERMELINO MATARAZZO
355030818000097;SAO PAULO;CANGAIBA
355030818000063;SAO PAULO;CANGAIBA
355030818000043;SAO PAULO;CANGAIBA
355030818000042;SAO PAULO;CANGAIBA
355030818000115;SAO PAULO;CANGAIBA
355030818000114;SAO PAULO;CANGAIBA
352220805000134;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000124;SAO PAULO;ERMELINO MATARAZZO
355030828000132;SAO PAULO;ERMELINO MATARAZZO
355030828000133;SAO PAULO;ERMELINO MATARAZZO
355030818000168;SAO PAULO;CANGAIBA
355030828000134;SAO PAULO;ERMELINO MATARAZZO
355030818000169;SAO PAULO;CANGAIBA
355030828000135;SAO PAULO;ERMELINO MATARAZZO
355030818000138;SAO PAULO;CANGAIBA
355030818000117;SAO PAULO;CANGAIBA
355030818000118;SAO PAULO;CANGAIBA
355030855000290;SAO PAULO;PARELHEIROS
352220805000138;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000102;SAO PAULO;CANGAIBA
355030818000135;SAO PAULO;CANGAIBA
355030818000136;SAO PAULO;CANGAIBA
355030818000140;SAO PAULO;CANGAIBA
355030818000167;SAO PAULO;CANGAIBA
355030828000122;SAO PAULO;ERMELINO MATARAZZO
355030828000123;SAO PAULO;ERMELINO MATARAZZO
355030828000154;SAO PAULO;ERMELINO MATARAZZO
355030828000095;SAO PAULO;ERMELINO MATARAZZO
355030828000114;SAO PAULO;ERMELINO MATARAZZO
352220805000220;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000150;SAO PAULO;ERMELINO MATARAZZO
355030818000101;SAO PAULO;CANGAIBA
355030818000173;SAO PAULO;CANGAIBA
355030818000119;SAO PAULO;CANGAIBA
355030818000103;SAO PAULO;CANGAIBA
355030818000176;SAO PAULO;CANGAIBA
355030818000141;SAO PAULO;CANGAIBA
355030818000137;SAO PAULO;CANGAIBA
355030818000139;SAO PAULO;CANGAIBA
355030818000171;SAO PAULO;CANGAIBA
352220805000221;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000172;SAO PAULO;CANGAIBA
355030818000183;SAO PAULO;CANGAIBA
355030828000093;SAO PAULO;ERMELINO MATARAZZO
355030828000111;SAO PAULO;ERMELINO MATARAZZO
355030828000092;SAO PAULO;ERMELINO MATARAZZO
355030818000142;SAO PAULO;CANGAIBA
355030828000112;SAO PAULO;ERMELINO MATARAZZO
355030828000113;SAO PAULO;ERMELINO MATARAZZO
355030828000094;SAO PAULO;ERMELINO MATARAZZO
355030828000065;SAO PAULO;ERMELINO MATARAZZO
352220805000157;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000066;SAO PAULO;ERMELINO MATARAZZO
355030828000174;SAO PAULO;ERMELINO MATARAZZO
355030828000064;SAO PAULO;ERMELINO MATARAZZO
355030828000074;SAO PAULO;ERMELINO MATARAZZO
355030828000075;SAO PAULO;ERMELINO MATARAZZO
355030828000102;SAO PAULO;ERMELINO MATARAZZO
355030828000047;SAO PAULO;ERMELINO MATARAZZO
355030828000103;SAO PAULO;ERMELINO MATARAZZO
355030828000073;SAO PAULO;ERMELINO MATARAZZO
355030828000022;SAO PAULO;ERMELINO MATARAZZO
352220805000135;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000021;SAO PAULO;ERMELINO MATARAZZO
355030828000170;SAO PAULO;ERMELINO MATARAZZO
355030828000044;SAO PAULO;ERMELINO MATARAZZO
355030828000018;SAO PAULO;ERMELINO MATARAZZO
355030828000070;SAO PAULO;ERMELINO MATARAZZO
355030887000139;SAO PAULO;VILA JACUI
355030818000144;SAO PAULO;CANGAIBA
355030818000145;SAO PAULO;CANGAIBA
355030818000121;SAO PAULO;CANGAIBA
355030818000120;SAO PAULO;CANGAIBA
352220805000133;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000122;SAO PAULO;CANGAIBA
355030828000038;SAO PAULO;ERMELINO MATARAZZO
355030828000039;SAO PAULO;ERMELINO MATARAZZO
355030828000062;SAO PAULO;ERMELINO MATARAZZO
355030828000040;SAO PAULO;ERMELINO MATARAZZO
355030828000091;SAO PAULO;ERMELINO MATARAZZO
355030828000063;SAO PAULO;ERMELINO MATARAZZO
355030828000041;SAO PAULO;ERMELINO MATARAZZO
355030828000007;SAO PAULO;ERMELINO MATARAZZO
355030828000171;SAO PAULO;ERMELINO MATARAZZO
352220805000129;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000017;SAO PAULO;ERMELINO MATARAZZO
355030828000149;SAO PAULO;ERMELINO MATARAZZO
355030828000008;SAO PAULO;ERMELINO MATARAZZO
355030828000050;SAO PAULO;ERMELINO MATARAZZO
355030828000023;SAO PAULO;ERMELINO MATARAZZO
355030828000049;SAO PAULO;ERMELINO MATARAZZO
355030828000048;SAO PAULO;ERMELINO MATARAZZO
355030828000079;SAO PAULO;ERMELINO MATARAZZO
355030887000219;SAO PAULO;VILA JACUI
355030828000108;SAO PAULO;ERMELINO MATARAZZO
352220805000128;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030887000138;SAO PAULO;VILA JACUI
355030828000107;SAO PAULO;ERMELINO MATARAZZO
355030828000121;SAO PAULO;ERMELINO MATARAZZO
355030887000222;SAO PAULO;VILA JACUI
355030887000221;SAO PAULO;VILA JACUI
355030828000077;SAO PAULO;ERMELINO MATARAZZO
355030828000105;SAO PAULO;ERMELINO MATARAZZO
355030828000106;SAO PAULO;ERMELINO MATARAZZO
355030828000176;SAO PAULO;ERMELINO MATARAZZO
355030828000120;SAO PAULO;ERMELINO MATARAZZO
352220805000215;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030887000141;SAO PAULO;VILA JACUI
355030887000142;SAO PAULO;VILA JACUI
355030887000223;SAO PAULO;VILA JACUI
355030887000140;SAO PAULO;VILA JACUI
355030818000087;SAO PAULO;CANGAIBA
355030818000104;SAO PAULO;CANGAIBA
355030818000123;SAO PAULO;CANGAIBA
355030818000147;SAO PAULO;CANGAIBA
355030864000093;SAO PAULO;PONTE RASA
355030864000061;SAO PAULO;PONTE RASA
352220805000214;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030864000072;SAO PAULO;PONTE RASA
